"gender","fav_number","link_color","retweet_count","sidebar_color","tweet_count"
"brand","0","0084B4","0","C0DEED","84134"
"male","46","DD2E44","0","0","126317"
"brand","0","0084B4","0","C0DEED","43820"
"brand","0","0084B4","0","C0DEED","42498"
"female","24","0084B4","0","C0DEED","61"
"female","3","0099B9","0","FFFFFF","48709"
"male","437","0084B4","0","C0DEED","47"
"brand","0","0084B4","0","C0DEED","44429"
"brand","0","0084B4","0","C0DEED","43851"
"female","4408","0099B9","0","FFFFFF","11992"
"brand","0","0084B4","0","C0DEED","31355"
"brand","0","0084B4","0","C0DEED","40159"
"unknown","0","0084B4","0","C0DEED","42479"
"brand","0","0084B4","0","C0DEED","43779"
"brand","1335","FA743E","0","FFFFFF","1167647"
"male","15","0084B4","0","C0DEED","20898"
"male","1564","9999","0","EEEEEE","9939"
"male","39","94D487","0","FFFFFF","217794"
"brand","0","0084B4","0","C0DEED","83282"
"female","3705","0084B4","0","C0DEED","11327"
"brand","0","0084B4","0","C0DEED","75366"
"brand","0","0084B4","0","C0DEED","31329"
"brand","0","0084B4","0","C0DEED","93695"
"female","15590","ABB8C2","0","0","21069"
"brand","0","0084B4","0","C0DEED","42276"
"brand","0","0084B4","0","C0DEED","105556"
"brand","0","0084B4","0","C0DEED","84406"
"female","335","0084B4","0","C0DEED","267"
"male","5","0084B4","0","C0DEED","5"
"brand","1248","3B94D9","0","0","3110"
"female","327","88253","0","D3D2CF","14136"
"brand","16","0084B4","0","C0DEED","317"
"brand","0","0084B4","0","C0DEED","105624"
"brand","0","96BEDF","0","0","204"
"brand","0","0084B4","0","C0DEED","42508"
"female","281","A6152E","0","D3D2CF","19215"
"brand","0","0084B4","0","C0DEED","31294"
"female","9781","3B94D9","0","CC3366","4406"
"brand","890","43B03D","1","FFFFFF","10347"
"brand","0","3B94D9","0","0","61278"
"female","1955","0084B4","0","C0DEED","4014"
"brand","0","0084B4","0","C0DEED","47747"
"female","11269","220044","0","C0DEED","44939"
"male","17066","0084B4","0","C0DEED","63060"
"brand","0","0084B4","0","C0DEED","31345"
"male","5","FF3300","0","86A4A6","2607"
"female","656","0084B4","0","C0DEED","90"
"male","51","0084B4","0","C0DEED","1723"
"male","57","0084B4","0","C0DEED","2064"
"male","116","3B94D9","0","181A1E","3782"
"brand","268","3B94D9","0","0","1760"
"female","13690","3B94D9","0","FFFFFF","32906"
"male","6165","9999","0","FFFFFF","13625"
"male","1502","DD2E44","0","0","2112"
"female","2966","0084B4","0","C0DEED","5134"
"brand","25","3B94D9","0","0","151386"
"male","18368","0084B4","0","FFFFFF","84208"
"brand","1166","0084B4","0","0","3410"
"unknown","3","0099B9","0","FFFFFF","48709"
"female","0","9999","0","EEEEEE","63899"
"female","496","0099B9","0","5ED4DC","3585"
"female","1091","F5ABB5","0","FFFFFF","4901"
"male","0","DD2E44","0","0","7"
"brand","523","0065A4","0","0","3450"
"male","793","89C9FA","0","0","1741"
"female","0","0084B4","0","C0DEED","8172"
"female","0","0084B4","0","C0DEED","2625"
"female","491","0099B9","0","FFFFFF","34641"
"male","0","0084B4","0","C0DEED","24833"
"female","1072","89C9FA","0","FFFFFF","7035"
"brand","0","0084B4","0","C0DEED","84237"
"brand","16","0084B4","0","C0DEED","210110"
"female","4791","0","0","FFFFFF","40579"
"brand","1888","008BD0","0","FFFFFF","3911"
"male","527","0695C9","0","FFFFFF","5735"
"male","1089","0084B4","0","C0DEED","352"
"female","194","0084B4","0","C0DEED","981"
"male","403","ABB8C2","0","0","47413"
"brand","0","0084B4","0","C0DEED","56971"
"brand","0","0084B4","0","C0DEED","42535"
"brand","0","0099CC","0","FFF8AD","867"
"male","4894","0084B4","0","C0DEED","37293"
"brand","131","6A631E","0","FFFFFF","13277"
"female","11665","0084B4","0","C0DEED","1651"
"brand","1","0084B4","0","C0DEED","10"
"brand","0","0084B4","0","C0DEED","84210"
"male","1070","0084B4","0","FFFFFF","54930"
"brand","367","0084B4","0","C0DEED","2876"
"brand","248255","38543","0","FFFFFF","195148"
"brand","17","0099CC","0","FFFFFF","6419"
"male","842","9999","0","FFFFFF","29910"
"brand","947","00F000","1","C0DEED","933"
"brand","0","0084B4","0","C0DEED","75452"
"male","28","54493E","0","7A5C45","33328"
"female","1097","FA743E","0","0","36557"
"unknown","12085","0084B4","0","FFFFFF","42177"
"male","15","0084B4","0","C0DEED","20898"
"unknown","10199","0084B4","0","C0DEED","33742"
"brand","0","0084B4","0","C0DEED","31347"
"male","3499","0084B4","0","C0DEED","1003"
"brand","0","0084B4","0","C0DEED","69283"
"male","99822","0084B4","0","C0DEED","42751"
"male","264","0084B4","0","C0DEED","2316"
"brand","0","0084B4","0","C0DEED","42044"
"brand","0","0099B9","0","5ED4DC","12319"
"unknown","2","0084B4","0","C0DEED","4"
"brand","0","0084B4","0","C0DEED","43672"
"brand","0","0084B4","0","C0DEED","31304"
"brand","0","0084B4","0","C0DEED","43828"
"male","20105","9999","0","FFFFFF","57654"
"male","3436","0","0","0","29311"
"brand","0","0084B4","0","C0DEED","42022"
"brand","0","0084B4","0","C0DEED","42357"
"male","97","4A913C","0","0","12650"
"brand","0","0084B4","0","C0DEED","43842"
"female","6332","9D582E","0","D9B17E","19707"
"brand","0","0084B4","0","C0DEED","31285"
"brand","0","0084B4","0","C0DEED","43820"
"brand","25","3B94D9","0","0","151386"
"brand","0","0084B4","0","C0DEED","31296"
"brand","0","96BEDF","0","0","220"
"brand","16","0084B4","0","C0DEED","210110"
"unknown","0","0084B4","0","C0DEED","63296"
"brand","0","0084B4","0","C0DEED","84334"
"female","1088","0084B4","0","C0DEED","1290"
"female","37274","0","0","FFFFFF","159645"
"male","32","FF0000","0","FFFFFF","97045"
"female","1736","FA743E","0","FFFFFF","7600"
"brand","0","0084B4","0","C0DEED","31348"
"male","27","3B94D9","0","0","2331"
"female","654","0084B4","0","C0DEED","1421"
"unknown","155","190EB3","0","FFFFFF","8473"
"brand","0","0084B4","0","C0DEED","42551"
"brand","1197","9266CC","0","0","15971"
"brand","4","4A913C","0","C0DEED","45326"
"male","27","0084B4","0","C0DEED","4192"
"brand","0","0084B4","0","C0DEED","84248"
"male","479","0084B4","0","C0DEED","1147"
"brand","235","0084B4","0","C0DEED","10705"
"female","147","3B94D9","0","0","192"
"male","3","1F98C7","0","C6E2EE","5513"
"male","129","0084B4","0","C0DEED","13296"
"brand","0","0084B4","0","C0DEED","29993"
"male","1","0084B4","0","C0DEED","15"
"male","2","0084B4","0","C0DEED","9633"
"unknown","0","0084B4","0","C0DEED","84269"
"female","1970","1F1D1F","0","0","51458"
"male","282","0084B4","0","C0DEED","3613"
"female","18322","9266CC","0","0","54433"
"brand","0","0084B4","0","C0DEED","43795"
"male","120","0099CC","0","FFF8AD","2707"
"female","1902","FCC0DE","0","0","1523"
"female","840","0","0","0","6829"
"male","645","0084B4","0","C0DEED","2637"
"unknown","2","0","0","FFFFFF","14035"
"male","408","4A913C","0","0","10"
"brand","276","9266CC","0","FFFFFF","2466"
"male","1248","0084B4","0","C0DEED","7512"
"female","28","0084B4","0","C0DEED","189"
"male","12638","9999","0","EEEEEE","21967"
"male","127","0084B4","0","C0DEED","787"
"female","300","0084B4","0","C0DEED","683"
"brand","0","0084B4","0","C0DEED","31303"
"brand","0","0084B4","0","C0DEED","31352"
"brand","302","0084B4","0","C0DEED","259285"
"brand","0","0084B4","0","C0DEED","31317"
"brand","0","0084B4","0","C0DEED","47898"
"female","0","C24A17","0","0","11629"
"male","688","ABB8C2","0","FFFFFF","4172"
"brand","0","0084B4","0","C0DEED","48449"
"brand","0","0084B4","0","C0DEED","75522"
"brand","0","0084B4","0","C0DEED","42637"
"male","1779","0084B4","1","C0DEED","31835"
"brand","0","0084B4","0","C0DEED","42802"
"male","15","0084B4","0","C0DEED","20898"
"brand","0","0084B4","0","C0DEED","31281"
"brand","0","0084B4","0","C0DEED","84230"
"female","0","0084B4","0","C0DEED","21626"
"brand","25","3B94D9","0","0","151386"
"brand","17086","B7EBDA","0","FFFFFF","17751"
"female","112","ABB8C2","0","0","204"
"brand","0","0084B4","0","C0DEED","44397"
"brand","9210","38543","0","EEEEEE","61702"
"brand","0","0084B4","0","C0DEED","42336"
"male","12188","C40E32","0","FFFFFF","32129"
"brand","0","0084B4","0","C0DEED","47769"
"brand","11","FF0000","0","65B0DA","21285"
"female","2048","4F0522","2","0","31274"
"female","7","0084B4","0","C0DEED","43"
"male","6","0084B4","0","FFFFFF","34184"
"male","852","2FC2EF","0","181A1E","5611"
"unknown","12","0084B4","0","C0DEED","356"
"female","0","0084B4","0","C0DEED","7372"
"male","9","0084B4","0","C0DEED","435"
"brand","37","9999","0","FFFFFF","399"
"brand","0","0084B4","0","0","70740"
"male","48","89C9FA","0","0","19049"
"","160","8FCAE0","0","FFFFFF","3951"
"male","16705","0084B4","0","C0DEED","12322"
"male","9069","4A913C","0","C0DEED","8930"
"female","1645","FC92C2","0","FFFFFF","10711"
"brand","0","0084B4","0","C0DEED","43807"
"brand","34","2FC2EF","0","181A1E","5157"
"male","30","9043C4","0","181A1E","109956"
"brand","302","0084B4","0","C0DEED","259285"
"unknown","0","990000","0","DEDEDE","13"
"unknown","0","0084B4","0","C0DEED","42112"
"female","3793","0084B4","0","C0DEED","2012"
"female","1364","0084B4","0","FFFFFF","6151"
"brand","3314","0084B4","0","BDDCAD","15992"
"brand","4","4A913C","0","C0DEED","45326"
"female","18","0084B4","0","C0DEED","2438"
"male","48","0084B4","0","C0DEED","284"
"male","21195","0084B4","0","0","99464"
"brand","7753","CE0B10","0","FFFFFF","146498"
"brand","0","0084B4","0","C0DEED","84268"
"brand","0","0084B4","0","C0DEED","73974"
"male","283","0084B4","1","C0DEED","76622"
"brand","344","0084B4","1","C0DEED","1764"
"male","2","0A38CC","0","FFFFFF","3868"
"female","1177","0084B4","0","FFFFFF","1519"
"male","1","0084B4","0","FFFFFF","2532"
"unknown","11","FFCC4D","0","0","117"
"brand","0","0084B4","0","C0DEED","110177"
"brand","0","0084B4","0","C0DEED","112701"
"male","427","0084B4","0","C0DEED","606"
"female","33783","B5AAE0","0","FFFFFF","77158"
"unknown","846","0084B4","0","FFFFFF","16196"
"male","4014","89C9FA","0","0","6311"
"male","87","A5A7A8","0","FFFFFF","3889"
"male","17089","9999","0","FFFFFF","43187"
"male","960","0084B4","0","C0DEED","1173"
"female","2636","C34242","0","FFFFFF","15618"
"male","314","0084B4","0","C0DEED","43042"
"brand","12770","DD2E44","0","0","19267"
"brand","0","0084B4","0","C0DEED","43872"
"brand","0","0084B4","0","C0DEED","42573"
"brand","0","0084B4","0","C0DEED","47750"
"brand","200","FA743E","0","0","4397"
"brand","25","3B94D9","0","0","151386"
"male","48","89C9FA","0","0","19049"
"female","0","0084B4","0","C0DEED","112999"
"male","7336","EB2323","0","A8C7F7","5446"
"female","2512","FF0000","0","65B0DA","110842"
"brand","0","0084B4","0","C0DEED","75088"
"female","1047","ABB8C2","2","0","9577"
"male","786","0084B4","0","C0DEED","647"
"female","5893","0084B4","0","C0DEED","11492"
"brand","0","0084B4","0","C0DEED","68792"
"brand","0","0084B4","0","C0DEED","31337"
"unknown","0","0084B4","0","C0DEED","94226"
"brand","0","0084B4","0","C0DEED","47831"
"brand","0","0084B4","0","C0DEED","73488"
"brand","1","0084B4","0","C0DEED","1862"
"female","66923","0084B4","0","C0DEED","28366"
"brand","1236","B300AD","0","FFFFFF","16081"
"female","1","89C9FA","0","0","9308"
"brand","67","FA743E","1","0","217"
"male","2953","0084B4","0","C0DEED","3709"
"unknown","0","0084B4","0","C0DEED","44322"
"brand","0","0084B4","0","C0DEED","42359"
"brand","0","2FC2EF","0","FFFFFF","36277"
"brand","230","0084B4","0","C0DEED","589"
"male","79","0084B4","0","FFFFFF","1000"
"brand","0","0084B4","0","C0DEED","31313"
"brand","0","0084B4","0","C0DEED","48388"
"female","9","0084B4","0","C0DEED","95567"
"brand","141","0084B4","0","C0DEED","187"
"male","1108","0084B4","0","C0DEED","2376"
"unknown","0","0084B4","0","C0DEED","43820"
"brand","0","0084B4","0","C0DEED","43768"
"brand","0","0084B4","0","C0DEED","79435"
"male","135","0084B4","0","C0DEED","813"
"female","5884","FF5289","0","FFD8D6","4231"
"brand","0","0084B4","0","C0DEED","42046"
"brand","3195","DD2E44","0","0","71659"
"female","8271","F5ABB5","0","0","7371"
"male","10","4A913C","0","0","509"
"female","1821","0084B4","0","C0DEED","15556"
"male","8847","2FC2EF","0","FFFFFF","16848"
"male","7","0084B4","0","C0DEED","45319"
"female","4079","94D487","0","FFFFFF","17931"
"brand","8458","0084B4","0","C0DEED","15434"
"unknown","0","0084B4","0","C0DEED","42833"
"female","1966","BA0002","0","15192A","42504"
"female","2749","9999","0","EEEEEE","48688"
"brand","19","0084B4","0","C0DEED","138"
"male","3172","0F004D","0","0","5716"
"female","647","0099B9","0","FFFFFF","106009"
"female","8207","0084B4","0","C0DEED","2181"
"female","2488","0084B4","0","C0DEED","2559"
"female","318","696545","0","4D4A33","6428"
"female","1762","0084B4","0","C0DEED","9555"
"brand","7","0084B4","0","C0DEED","188"
"male","10309","0084B4","0","FFFFFF","3056"
"brand","4","0084B4","0","FFFFFF","1645"
"female","17393","ABB8C2","0","0","64726"
"female","15369","3B94D9","0","0","6877"
"female","11948","3B94D9","0","FFFFFF","30707"
"brand","0","0084B4","0","C0DEED","93728"
"male","6","0084B4","0","C0DEED","1520"
"male","13740","9999","153","FFFFFF","14085"
"male","33","ABB8C2","0","0","541"
"female","5898","E67809","0","E84F3A","8878"
"female","1","990000","0","DFDFDF","65074"
"brand","4","ABB8C2","0","0","440926"
"female","4151","0084B4","0","C0DEED","47800"
"unknown","0","0084B4","0","C0DEED","75410"
"male","133","1C6B85","0","0","7168"
"brand","0","0084B4","0","C0DEED","68968"
"brand","0","0084B4","0","C0DEED","75360"
"brand","0","0084B4","0","C0DEED","43923"
"unknown","0","0084B4","0","C0DEED","76751"
"brand","0","0084B4","0","C0DEED","43789"
"male","2732","9999","0","EEEEEE","11129"
"brand","0","0084B4","0","C0DEED","31307"
"brand","0","0084B4","0","C0DEED","41980"
"male","745","0084B4","0","C0DEED","2054"
"brand","25","3B94D9","0","0","151386"
"male","847","3B94D9","0","0","5288"
"male","1466","0084B4","0","C0DEED","7525"
"male","6614","0084B4","0","FFFFFF","47685"
"male","15","0084B4","0","C0DEED","20898"
"brand","283","923333","0","9C4B4C","4273"
"male","1851","38543","0","EEEEEE","115050"
"brand","58","FFCC4D","0","0","267"
"brand","0","0084B4","0","C0DEED","44456"
"male","79","0","0","FFFFFF","283"
"brand","347","0084B4","0","0","588"
"unknown","0","990000","0","DFDFDF","176495"
"brand","0","0084B4","0","C0DEED","110293"
"brand","0","0084B4","0","C0DEED","31317"
"female","47204","0084B4","1","C0DEED","71627"
"brand","38","9999","0","FFFFFF","12964"
"male","3","0084B4","0","0","7"
"brand","0","0084B4","0","C0DEED","31338"
"brand","0","0084B4","0","C0DEED","43803"
"brand","0","0084B4","0","C0DEED","15728"
"brand","0","0084B4","0","C0DEED","48405"
"brand","0","0084B4","0","C0DEED","47824"
"male","831","0084B4","0","C0DEED","731"
"male","6294","0","0","FFFFFF","40221"
"female","2081","0084B4","0","C0DEED","4989"
"male","1578","0084B4","0","C0DEED","3065"
"male","19","0084B4","1","C0DEED","26826"
"male","3","9266CC","0","0","126"
"female","2813","FFCC4D","0","FFFFFF","65366"
"unknown","0","0084B4","0","C0DEED","42340"
"brand","0","0084B4","0","C0DEED","75012"
"brand","4","4A913C","0","C0DEED","45326"
"brand","0","0084B4","0","C0DEED","43831"
"brand","0","0084B4","0","C0DEED","42198"
"female","1714","F09527","0","FFFFFF","46673"
"male","87","0099B9","0","5ED4DC","266"
"male","0","0084B4","0","C0DEED","902"
"male","316","DC9191","0","0","676"
"female","396","9266CC","0","0","27729"
"female","550","0084B4","0","FFFFFF","20883"
"male","108","0084B4","1","C0DEED","17650"
"brand","0","0084B4","0","C0DEED","42828"
"male","10488","545559","0","FFFFFF","15844"
"male","18","1F98C7","0","C6E2EE","19559"
"brand","0","0084B4","0","C0DEED","43850"
"brand","0","9999","0","0","176158"
"male","29956","0084B4","0","C0DEED","27061"
"female","347","0084B4","0","C0DEED","1071"
"brand","75","0084B4","0","C0DEED","1541"
"unknown","547","123456","0","FFFFFF","60787"
"","625","ABB8C2","0","BDDCAD","28651"
"brand","0","0084B4","0","C0DEED","93617"
"male","272","0084B4","0","C0DEED","3403"
"unknown","4722","080B3B","0","EEEEEE","17157"
"male","32065","1F98C7","0","FFFFFF","134122"
"male","1043","0084B4","0","C0DEED","4650"
"female","276","990000","0","DFDFDF","10246"
"female","1","FF0000","0","65B0DA","7920"
"male","1135","0084B4","0","C0DEED","2176"
"brand","1266","0084B4","0","C0DEED","9534"
"male","48","828485","0","C0DEED","7081"
"male","6346","0084B4","0","C0DEED","28581"
"male","491","1088AD","0","181A1E","16464"
"brand","303","3B94D9","0","0","255791"
"female","4","3B94D9","0","0","7"
"unknown","27","0084B4","0","C0DEED","141"
"brand","0","0084B4","0","C0DEED","27778"
"male","1359","2FC2EF","0","FFFFFF","131434"
"brand","0","0084B4","0","C0DEED","43778"
"female","289","D02B55","0","829D5E","3228"
"female","8495","9999","0","EEEEEE","3264"
"brand","25","3B94D9","0","0","151386"
"male","420","0084B4","0","C0DEED","19296"
"brand","338","89C9FA","0","0","1895"
"brand","5","0084B4","0","FFFFFF","43759"
"brand","0","0084B4","0","C0DEED","43803"
"female","3280","0084B4","0","C0DEED","6157"
"male","530","0084B4","0","C0DEED","4648"
"female","2001","0084B4","0","C0DEED","2267"
"female","4399","0084B4","0","C0DEED","26044"
"brand","0","0084B4","0","C0DEED","43956"
"male","10222","9999","0","EEEEEE","36081"
"female","1","0084B4","0","C0DEED","14"
"male","118","0084B4","0","C0DEED","5942"
"brand","0","0084B4","0","C0DEED","73092"
"male","1494","2FC2EF","0","181A1E","2895"
"brand","0","0084B4","0","C0DEED","94013"
"female","1015","18E3F5","0","0","40554"
"male","5630","0084B4","0","C0DEED","14131"
"brand","0","9999","0","0","176158"
"unknown","0","0084B4","0","C0DEED","78997"
"brand","0","0084B4","0","C0DEED","43845"
"brand","0","0084B4","0","C0DEED","48379"
"brand","0","0084B4","0","C0DEED","31290"
"brand","0","0084B4","0","C0DEED","73080"
"unknown","0","0084B4","0","C0DEED","79168"
"brand","0","0084B4","0","C0DEED","75331"
"male","144","0084B4","1","C0DEED","218"
"male","35785","9999","0","C0DEED","24390"
"female","2","30303","0","0","1551"
"female","929","B5A7C2","0","FFFFFF","197432"
"unknown","7","0084B4","0","C0DEED","1326"
"male","15","0084B4","0","C0DEED","20898"
"brand","0","0084B4","0","C0DEED","75"
"brand","6267","C24242","0","0","26809"
"female","149","0084B4","0","C0DEED","103"
"female","612","0084B4","0","C0DEED","9689"
"male","3104","0084B4","0","C0DEED","2795"
"brand","15","0084B4","0","BDDCAD","47646"
"brand","0","0084B4","0","C0DEED","31335"
"male","5072","919191","0","EEEEEE","3297"
"female","18","0084B4","0","C0DEED","116778"
"brand","0","0084B4","0","C0DEED","47233"
"brand","0","0084B4","0","C0DEED","43697"
"brand","0","0084B4","0","C0DEED","41976"
"brand","0","0084B4","0","C0DEED","43842"
"brand","0","0084B4","0","C0DEED","48401"
"brand","2577","9999","0","FFFFFF","13717"
"male","18","0084B4","0","C0DEED","423"
"female","5059","0084B4","0","C0DEED","2764"
"brand","51591","9999","0","0","48062"
"brand","19","0084B4","1","C0DEED","17"
"brand","0","ABB8C2","0","0","19631"
"brand","23058","0","0","FFFFFF","52549"
"male","1088","0084B4","0","C0DEED","2578"
